,x,A,P,rho,u,y,PPo,TTo,T
0,-31.916300000000003,4.117501398676902,5818608.441669576,141.26750392625428,33.01646419897784,0.0,58.186084416695756,0.9967209310874168,313.63817538527746
1,-31.826509250000004,4.116516114188398,5818570.808740451,141.26679761150965,33.02453177781865,0.0,58.18570808740451,0.996719328086782,313.6376709690677
2,-31.736718500000006,4.115543495496637,5818533.632504983,141.26609986684457,33.032499557660095,0.0,58.18533632504983,0.9967177445311591,313.63717267161985
3,-31.646927750000007,4.114561922166173,5818496.086697462,141.26539518444082,33.040544635605485,0.0,58.18496086697462,0.9967161452250349,313.63666941796174
4,-31.557137000000008,4.113550864546431,5818457.384395048,141.26466879476868,33.04883551213205,0.0,58.18457384395048,0.9967144966480318,313.6361506602362
5,-31.46734625000001,4.1124908526459585,5818416.776862363,141.26390664490268,33.05753234087215,0.0,58.18416776862363,0.9967127669057022,313.63560636221735
6,-31.37755550000001,4.111363445576287,5818373.55231082,141.26309537523264,33.06678718930239,0.0,58.1837355231082,0.9967109256766521,313.6350269826721
7,-31.28776475000001,4.110151201563512,5818327.034592157,141.2622222949337,33.076744307163196,0.0,58.18327034592157,0.9967089441568429,313.63440345783374
8,-31.197974000000013,4.108837648514559,5818276.5818420015,141.26127535649653,33.08754040073011,0.0,58.182765818420016,0.9967067950017364,313.6337271831964
9,-31.108183250000014,4.107407255138618,5818221.58508911,141.26024312960735,33.09930491027808,0.0,58.1822158508911,0.9967044522669662,313.6329899948463
10,-31.018392500000015,4.105845402613999,5818161.46684361,141.25911477463478,33.112160289122485,0.0,58.1816146684361,0.9967018913480935,313.6321841505046
11,-30.928601750000016,4.10413835679391,5818095.6796752,141.25788001592454,33.12622228246333,0.0,58.180956796752,0.9966990889199295,313.63130231043425
12,-30.838811000000018,4.102273240947454,5818023.704792195,141.25652911510974,33.14160020453204,0.0,58.18023704792195,0.9966960228758827,313.630337518354
13,-30.74902025000002,4.100238009025638,5817945.050629869,141.25505284459163,33.158397212670046,0.0,58.17945050629869,0.9966926722677002,313.62928318247725
14,-30.65922950000002,4.098021419450639,5817859.251455597,141.25344246134063,33.176710577549514,0.0,58.178592514555966,0.9966890172459164,313.6281330567725
15,-30.56943875000002,4.095613009419919,5817765.865997304,141.25168968112837,33.19663194813753,0.0,58.17765865997304,0.9966850390012973,313.62688122253826
16,-30.479648000000022,4.093003069718711,5817664.476100714,141.24978665330528,33.21824761109833,0.0,58.17664476100714,0.9966807197075058,313.6255220703609
17,-30.389857250000023,4.090182620036082,5817554.685419797,141.2477259361978,33.24163874350669,0.0,58.17554685419797,0.9966760424651864,313.6240502825202
18,-30.300066500000025,4.087143384778139,5817436.118143512,141.2455004731887,33.266881658778054,0.0,58.17436118143512,0.9966709912475946,313.62246081588063
19,-30.210275750000026,4.083877769370979,5817308.417762803,141.24310356955252,33.29404804502642,0.0,58.17308417762803,0.9966655508479445,313.6207488853227
20,-30.120485000000027,4.080378837051999,5817171.245878704,141.2405288700644,33.32320519588983,0.0,58.17171245878704,0.9966597068285061,313.618909947726
21,-30.03069425000003,4.076640286136558,5817024.281054476,141.23777033743386,33.354416233154474,0.0,58.170242810544764,0.9966534454715852,313.61693968654373
22,-29.94090350000003,4.072656427760656,5816867.217711867,141.23482223156725,33.38774032138063,0.0,58.168672177118665,0.9966467537323856,313.6148339969698
23,-29.85111275000003,4.068422164089512,5816699.7650726475,141.2316790896837,33.423232874374015,0.0,58.16699765072647,0.9966396191937972,313.61258897171217
